Time,shipment_id,W60_T_mean,W60_T_std,W60_T_range,W60_delta,W60_slope,W60_hot_ratio_mean,W60_over_auc_mean,W60_over_dur_mean,W60_spatial_range_mean,W60_spatial_std_mean,W60_active_ratio_mean,y_next_120_R2
2019-04-14 19:10:00,S2,23.51666641,0.19075872,0.549999237,-0.550000012,-0.111428574,1.0,1171.0,0.222222224,6.366666794,3.183333397,0.222222224,1.0
2019-04-14 19:20:00,S2,23.40833282,0.183522627,0.550001144,-0.550000012,-0.107142858,1.0,1164.5,0.222222224,6.183333397,3.091666698,0.222222224,1.0
2019-04-14 19:30:00,S2,23.29999924,0.170782506,0.5,-0.5,-0.100000001,1.0,1158.0,0.222222224,6.0,3.0,0.222222224,1.0
2019-04-14 19:40:00,S2,23.20000076,0.170782506,0.5,-0.5,-0.100000001,1.0,1152.0,0.222222224,5.800000191,2.900000095,0.222222224,1.0
2019-04-14 19:50:00,S2,23.09166718,0.183522627,0.550001144,-0.550000012,-0.107142858,1.0,1145.5,0.222222224,5.583333492,2.791666746,0.222222224,1.0
2019-04-14 20:00:00,S2,22.98333359,0.19075872,0.549999237,-0.550000012,-0.111428574,1.0,1139.0,0.222222224,5.366666794,2.683333397,0.222222224,1.0
2019-04-14 20:10:00,S2,22.88333321,0.181811869,0.5,-0.5,-0.105714284,1.0,1133.0,0.222222224,5.166666508,2.583333254,0.222222224,1.0
2019-04-14 20:20:00,S2,22.78333282,0.172401339,0.5,-0.5,-0.100000001,1.0,1127.0,0.222222224,4.966666698,2.483333349,0.222222224,1.0
2019-04-14 20:30:00,S2,22.68333244,0.162446573,0.5,-0.5,-0.094285712,1.0,1121.0,0.222222224,4.766666889,2.383333445,0.222222224,1.0
2019-04-14 20:40:00,S2,22.58333397,0.151840553,0.449998856,-0.449999988,-0.088571429,1.0,1115.0,0.222222224,4.566666603,2.283333302,0.222222224,1.0
2019-04-14 20:50:00,S2,22.5,0.14719601,0.400001526,-0.400000006,-0.085714288,1.0,1110.0,0.222222224,4.400000095,2.200000048,0.222222224,1.0
2019-04-14 21:00:00,S2,22.41666603,0.151840553,0.449998856,-0.449999988,-0.088571429,1.0,1105.0,0.222222224,4.233333111,2.116666555,0.222222224,1.0
2019-04-14 21:10:00,S2,22.31666756,0.162446573,0.5,-0.5,-0.094285712,1.0,1099.0,0.222222224,4.066666603,2.033333302,0.222222224,1.0
2019-04-14 21:20:00,S2,22.22500038,0.160078108,0.450000763,-0.449999988,-0.092857145,1.0,1093.5,0.222222224,3.916666746,1.958333373,0.222222224,1.0
2019-04-14 21:30:00,S2,22.13333321,0.162446573,0.450000763,-0.449999988,-0.094285712,1.0,1088.0,0.222222224,3.766666651,1.883333325,0.222222224,1.0
2019-04-14 21:40:00,S2,22.04166603,0.169353351,0.5,-0.5,-0.098571427,1.0,1082.5,0.222222224,3.616666555,1.808333278,0.222222224,1.0
2019-04-14 21:50:00,S2,21.95000076,0.152752519,0.450000763,-0.449999988,-0.088571429,1.0,1077.0,0.222222224,3.466666698,1.733333349,0.222222224,1.0
2019-04-14 22:00:00,S2,21.85833359,0.139692128,0.399999619,-0.400000006,-0.081428573,1.0,1071.5,0.222222224,3.316666603,1.658333302,0.222222224,1.0
2019-04-14 22:10:00,S2,21.78333282,0.137436852,0.399999619,-0.400000006,-0.079999998,1.0,1067.0,0.222222224,3.166666746,1.583333373,0.222222224,1.0
2019-04-14 22:20:00,S2,21.70000076,0.132287562,0.399999619,-0.400000006,-0.077142857,1.0,1062.0,0.222222224,3.0,1.5,0.222222224,1.0
2019-04-14 22:30:00,S2,21.625,0.125,0.349998474,-0.349999994,-0.072857141,1.0,1057.5,0.222222224,2.849999905,1.424999952,0.222222224,1.0
2019-04-14 22:40:00,S2,21.55833244,0.120473601,0.350000381,-0.349999994,-0.07,1.0,1053.5,0.222222224,2.716666698,1.358333349,0.222222224,1.0
2019-04-14 22:50:00,S2,21.48333359,0.117851131,0.350000381,-0.349999994,-0.068571426,1.0,1049.0,0.222222224,2.566666603,1.283333302,0.222222224,1.0
2019-04-14 23:00:00,S2,21.41666603,0.117851131,0.350000381,-0.349999994,-0.068571426,1.0,1045.0,0.222222224,2.433333397,1.216666698,0.222222224,1.0
2019-04-14 23:10:00,S2,21.34166718,0.120473601,0.350000381,-0.349999994,-0.07,1.0,1040.5,0.222222224,2.316666603,1.158333302,0.222222224,1.0
2019-04-14 23:20:00,S2,21.26666641,0.137436852,0.400001526,-0.400000006,-0.079999998,1.0,1036.0,0.222222224,2.200000048,1.100000024,0.222222224,1.0
2019-04-14 23:30:00,S2,21.20000076,0.129099444,0.350000381,-0.349999994,-0.074285716,1.0,1032.0,0.222222224,2.099999905,1.049999952,0.222222224,1.0
2019-04-14 23:40:00,S2,21.125,0.121620998,0.349998474,-0.349999994,-0.07,1.0,1027.5,0.222222224,1.983333349,0.991666675,0.222222224,1.0
2019-04-14 23:50:00,S2,21.05833244,0.116963908,0.350000381,-0.349999994,-0.067142859,1.0,1023.5,0.222222224,1.883333325,0.941666663,0.222222224,1.0
2019-04-15 00:00:00,S2,20.98333359,0.114260912,0.350000381,-0.349999994,-0.065714285,1.0,1019.0,0.222222224,1.766666651,0.883333325,0.222222224,1.0
2019-04-15 00:10:00,S2,20.90833282,0.127202809,0.349998474,-0.349999994,-0.072857141,1.0,1014.5,0.222222224,1.616666675,0.808333337,0.222222224,1.0
2019-04-15 00:20:00,S2,20.84166718,0.139692128,0.399999619,-0.400000006,-0.081428573,1.0,1010.5,0.222222224,1.483333349,0.741666675,0.222222224,1.0
2019-04-15 00:30:00,S2,20.75,0.152752519,0.450000763,-0.449999988,-0.088571429,1.0,1005.0,0.222222224,1.333333373,0.666666687,0.222222224,1.0
2019-04-15 00:40:00,S2,20.65833282,0.169353351,0.5,-0.5,-0.098571427,1.0,999.5,0.222222224,1.183333278,0.591666639,0.222222224,1.0
2019-04-15 00:50:00,S2,20.55833244,0.174204543,0.5,-0.5,-0.101428568,1.0,993.5,0.222222224,1.016666651,0.508333325,0.222222224,1.0
2019-04-15 01:00:00,S2,20.45833397,0.178924248,0.5,-0.5,-0.104285717,1.0,987.5,0.222222224,0.850000024,0.425000012,0.222222224,1.0
2019-04-15 01:10:00,S2,20.35833359,0.183522627,0.549999237,-0.550000012,-0.107142858,1.0,981.5,0.222222224,0.683333337,0.341666669,0.222222224,1.0
2019-04-15 01:20:00,S2,20.25,0.170782506,0.5,-0.5,-0.100000001,1.0,975.0,0.222222224,0.5,0.25,0.222222224,1.0
2019-04-15 01:30:00,S2,20.14999962,0.170782506,0.5,-0.5,-0.100000001,1.0,969.0,0.222222224,0.366666675,0.183333337,0.222222224,1.0
2019-04-15 01:40:00,S2,20.04999924,0.170782506,0.5,-0.5,-0.100000001,1.0,963.0,0.222222224,0.300000012,0.150000006,0.222222224,1.0
2019-04-15 01:50:00,S2,19.95833397,0.159208104,0.450000763,-0.449999988,-0.092857145,1.0,957.5,0.222222224,0.283333331,0.141666666,0.222222224,1.0
2019-04-15 02:00:00,S2,19.86666679,0.151840553,0.450000763,-0.449999988,-0.088571429,1.0,952.0,0.222222224,0.300000012,0.150000006,0.222222224,1.0
2019-04-15 02:10:00,S2,19.77499962,0.149303943,0.450000763,-0.449999988,-0.087142855,1.0,946.5,0.222222224,0.383333325,0.191666663,0.222222224,1.0
2019-04-15 02:20:00,S2,19.68333244,0.151840553,0.449998856,-0.449999988,-0.088571429,1.0,941.0,0.222222224,0.533333361,0.266666681,0.222222224,1.0
2019-04-15 02:30:00,S2,19.60000038,0.14719601,0.399999619,-0.400000006,-0.085714288,1.0,936.0,0.222222224,0.666666687,0.333333343,0.222222224,1.0
2019-04-15 02:40:00,S2,19.51666641,0.151840553,0.450000763,-0.449999988,-0.088571429,1.0,931.0,0.222222224,0.800000012,0.400000006,0.222222224,1.0
2019-04-15 02:50:00,S2,19.43333244,0.137436852,0.399999619,-0.400000006,-0.079999998,1.0,926.0,0.222222224,0.933333337,0.466666669,0.222222224,1.0
2019-04-15 03:00:00,S2,19.34166718,0.145535409,0.449998856,-0.449999988,-0.084285714,1.0,920.5,0.222222224,1.083333373,0.541666687,0.222222224,1.0
2019-04-15 03:10:00,S2,19.25,0.158113882,0.450000763,-0.449999988,-0.09142857,1.0,915.0,0.222222224,1.233333349,0.616666675,0.222222224,1.0
2019-04-15 03:20:00,S2,19.15833282,0.174204543,0.5,-0.5,-0.101428568,1.0,909.5,0.222222224,1.383333325,0.691666663,0.222222224,1.0
2019-04-15 03:30:00,S2,19.04999924,0.19148542,0.549999237,-0.550000012,-0.111428574,1.0,903.0,0.222222224,1.533333302,0.766666651,0.222222224,1.0
2019-04-15 03:40:00,S2,18.94166756,0.202929929,0.600000381,-0.600000024,-0.11857143,1.0,896.5,0.222222224,1.683333278,0.841666639,0.222222224,1.0
2019-04-15 03:50:00,S2,18.82500076,0.193110511,0.550001144,-0.550000012,-0.112857141,1.0,889.5,0.222222224,1.816666722,0.908333361,0.222222224,1.0
2019-04-15 04:00:00,S2,18.71666718,0.19075872,0.549999237,-0.550000012,-0.111428574,1.0,883.0,0.222222224,1.966666698,0.983333349,0.222222224,1.0
2019-04-15 04:10:00,S2,18.60833359,0.183522627,0.549999237,-0.550000012,-0.107142858,1.0,876.5,0.222222224,2.083333254,1.041666627,0.222222224,1.0
2019-04-15 04:20:00,S2,18.50833321,0.159208104,0.450000763,-0.449999988,-0.092857145,1.0,870.5,0.222222224,2.183333397,1.091666698,0.222222224,1.0
2019-04-15 04:30:00,S2,18.42499924,0.140682861,0.399999619,-0.400000006,-0.081428573,1.0,865.5,0.222222224,2.283333302,1.141666651,0.222222224,1.0
2019-04-15 04:40:00,S2,18.42499924,0.140682861,0.399999619,0.100000001,-0.004285714,1.0,865.5,0.222222224,2.216666698,1.108333349,0.222222224,1.0
2019-04-15 04:50:00,S2,18.60833359,0.483405173,1.399999619,1.200000048,0.19571428,1.0,876.5,0.222222224,1.916666627,0.958333313,0.222222224,1.0
2019-04-15 05:00:00,S2,18.92499924,0.796738148,2.100000381,2.0,0.412857145,1.0,895.5,0.222222224,1.850000024,0.925000012,0.222222224,1.0
2019-04-15 05:10:00,S2,19.31666756,0.975391686,2.450000763,2.400000095,0.551428556,1.0,919.0,0.222222224,1.933333278,0.966666639,0.222222224,1.0
2019-04-15 05:20:00,S2,19.75833321,1.014238954,2.700000763,2.700000048,0.581428587,1.0,945.5,0.222222224,2.083333254,1.041666627,0.222222224,1.0
2019-04-15 05:30:00,S2,20.25,0.868427694,2.550001144,2.549999952,0.485714287,1.0,975.0,0.222222224,2.299999952,1.149999976,0.222222224,1.0
2019-04-15 05:40:00,S2,20.70000076,0.571547627,1.700000763,1.700000048,0.322857141,1.0,1002.0,0.222222224,2.700000048,1.350000024,0.222222224,1.0
2019-04-15 05:50:00,S2,20.99166679,0.373515576,1.049999237,1.049999952,0.212857142,1.0,1019.5,0.222222224,3.383333445,1.691666722,0.222222224,1.0
2019-04-15 06:00:00,S2,21.18333244,0.277888864,0.799999237,0.800000012,0.157142863,1.0,1031.0,0.222222224,3.833333254,1.916666627,0.222222224,1.0
2019-04-15 06:10:00,S2,21.34166718,0.222517163,0.699998856,0.699999988,0.127142861,1.0,1040.5,0.222222224,4.183333397,2.091666698,0.222222224,1.0
2019-04-15 06:20:00,S2,21.47500038,0.184277877,0.549999237,0.550000012,0.107142858,1.0,1048.5,0.222222224,4.483333111,2.241666555,0.222222224,1.0
2019-04-15 06:30:00,S2,21.60833359,0.222517163,0.649999619,0.649999976,0.127142861,1.0,1056.5,0.222222224,4.783333302,2.391666651,0.222222224,1.0
2019-04-15 06:40:00,S2,21.76666641,0.305050075,0.899999619,0.899999976,0.17428571,1.0,1066.0,0.222222224,5.133333206,2.566666603,0.222222224,1.0
2019-04-15 06:50:00,S2,21.96666718,0.382607996,1.100000381,1.100000024,0.219999999,1.0,1078.0,0.222222224,5.533333302,2.766666651,0.222222224,1.0
2019-04-15 07:00:00,S2,22.20000076,0.448144317,1.25,1.25,0.25999999,1.0,1092.0,0.222222224,6.0,3.0,0.222222224,1.0
2019-04-15 07:10:00,S2,22.42499924,0.454376876,1.25,1.25,0.264285713,1.0,1105.5,0.222222224,6.449999809,3.224999905,0.222222224,1.0
2019-04-15 07:20:00,S2,22.63333321,0.377123624,1.0,1.0,0.211428568,1.0,1118.0,0.222222224,6.866666794,3.433333397,0.222222224,1.0
2019-04-15 07:30:00,S2,22.83333397,0.298142403,0.900001526,0.899999976,0.165714279,1.0,1130.0,0.222222224,7.266666889,3.633333445,0.222222224,1.0
2019-04-15 07:40:00,S2,23.02499962,0.261007667,0.850000381,0.850000024,0.147142857,1.0,1141.5,0.222222224,7.650000095,3.825000048,0.222222224,1.0
2019-04-15 07:50:00,S2,23.20833397,0.283455849,0.800001144,0.800000012,0.158571422,1.0,1152.5,0.222222224,8.016666412,4.008333206,0.222222224,1.0
2019-04-15 08:00:00,S2,23.39166641,0.367895663,1.0,1.0,0.209999993,1.0,1163.5,0.222222224,8.383333206,4.191666603,0.222222224,1.0
2019-04-15 08:10:00,S2,23.59166718,0.422706217,1.200000763,1.200000048,0.247142851,1.0,1175.5,0.222222224,8.783333778,4.391666889,0.222222224,1.0
2019-04-15 08:20:00,S2,23.81666756,0.406885177,1.149999619,1.149999976,0.237142861,1.0,1189.0,0.222222224,9.233333588,4.616666794,0.222222224,1.0
2019-04-15 08:30:00,S2,24.02499962,0.354436159,1.0,1.0,0.204285711,1.0,1201.5,0.222222224,9.649999619,4.824999809,0.222222224,1.0
2019-04-15 08:40:00,S2,24.21666718,0.298142403,0.899999619,0.899999976,0.171428576,1.0,1213.0,0.222222224,10.03333378,5.016666889,0.222222224,1.0
2019-04-15 08:50:00,S2,24.43333244,0.315788269,1.0,1.0,0.180000007,1.0,1226.0,0.222222224,10.46666622,5.233333111,0.222222224,1.0
2019-04-15 09:00:00,S2,24.68333244,0.442216635,1.299999237,1.299999952,0.245714292,1.0,1241.0,0.222222224,10.96666622,5.483333111,0.222222224,1.0
2019-04-15 09:10:00,S2,25.01666641,0.65489608,1.850000381,1.850000024,0.365714282,1.0,1261.0,0.222222224,11.63333321,5.816666603,0.222222224,1.0
2019-04-15 09:20:00,S2,25.45000076,0.888819456,2.5,2.5,0.508571446,1.0,1287.0,0.222222224,12.5,6.25,0.222222224,1.0
2019-04-15 09:30:00,S2,25.95000076,1.019803882,2.850000381,2.849999905,0.594285727,1.0,1317.0,0.222222224,13.5,6.75,0.222222224,1.0
2019-04-15 09:40:00,S2,26.50833321,1.044595838,2.950000763,2.950000048,0.610000014,1.0,1350.5,0.222222224,14.61666679,7.308333397,0.222222224,1.0
2019-04-15 09:50:00,S2,27.125,1.064091921,3.200000763,3.200000048,0.621428549,1.0,1387.5,0.222222224,15.85000038,7.925000191,0.222222224,1.0
2019-04-15 10:00:00,S2,27.82500076,1.143368602,3.5,3.5,0.664285719,1.0,1429.5,0.222222224,17.25,8.625,0.222222224,1.0
2019-04-15 10:10:00,S2,28.49166679,1.167410493,3.25,3.25,0.678571403,1.0,1469.5,0.222222224,18.58333397,9.291666985,0.222222224,1.0
2019-04-15 10:20:00,S2,29.08333397,1.135292411,3.049999237,3.049999952,0.657142878,1.0,1505.0,0.222222224,19.76666641,9.883333206,0.222222224,1.0
2019-04-15 10:30:00,S2,29.63333321,1.002358317,2.799999237,2.799999952,0.568571448,1.0,1538.0,0.222222224,20.86666679,10.4333334,0.222222224,1.0
2019-04-15 10:40:00,S2,30.11666679,0.738617301,2.149999619,2.150000095,0.405714273,1.0,1567.0,0.222222224,21.83333397,10.91666698,0.222222224,1.0
2019-04-15 10:50:00,S2,30.45833397,0.401472986,1.149999619,1.049999952,0.212857142,1.0,1587.5,0.222222224,22.51666641,11.25833321,0.222222224,1.0
2019-04-15 11:00:00,S2,30.60833359,0.214896619,0.649999619,0.400000006,0.081428573,1.0,1596.5,0.222222224,22.81666756,11.40833378,0.222222224,1.0
2019-04-15 11:10:00,S2,30.64999962,0.144337565,0.399999619,-0.050000001,-0.022857143,1.0,1599.0,0.222222224,22.89999962,11.44999981,0.222222224,1.0
2019-04-15 11:20:00,S2,30.64166641,0.153884873,0.399999619,-0.300000012,-0.081428573,1.0,1598.5,0.222222224,22.85000038,11.42500019,0.222222224,1.0
2019-04-15 11:30:00,S2,30.59166718,0.159208104,0.399999619,-0.400000006,-0.087142855,1.0,1595.5,0.222222224,22.71666718,11.35833359,0.222222224,1.0
2019-04-15 11:40:00,S2,30.52499962,0.114564389,0.299999237,-0.300000012,-0.055714287,1.0,1591.5,0.222222224,22.54999924,11.27499962,0.222222224,1.0
2019-04-15 11:50:00,S2,30.49166679,0.060667582,0.149999619,-0.050000001,-0.007142857,1.0,1589.5,0.222222224,22.45000076,11.22500038,0.222222224,1.0
2019-04-15 12:00:00,S2,30.5,0.076376259,0.199998856,0.200000003,0.037142858,1.0,1590.0,0.222222224,22.43333244,11.21666622,0.222222224,1.0
2019-04-15 12:10:00,S2,30.55833244,0.1304373,0.349998474,0.349999994,0.07,1.0,1593.5,0.222222224,22.51666641,11.25833321,0.222222224,1.0
2019-04-15 12:20:00,S2,30.64166641,0.183522627,0.5,0.5,0.104285717,1.0,1598.5,0.222222224,22.68333244,11.34166622,0.222222224,1.0
2019-04-15 12:30:00,S2,30.74166679,0.212948874,0.599998474,0.600000024,0.124285713,1.0,1604.5,0.222222224,22.88333321,11.4416666,0.222222224,1.0
2019-04-15 12:40:00,S2,30.86666679,0.224845633,0.650001526,0.649999976,0.13142857,1.0,1612.0,0.222222224,23.10000038,11.55000019,0.222222224,1.0
2019-04-15 12:50:00,S2,30.99166679,0.222517163,0.649999619,0.649999976,0.129999995,1.0,1619.5,0.222222224,23.31666756,11.65833378,0.222222224,1.0
2019-04-15 13:00:00,S2,31.11666679,0.205480471,0.600000381,0.600000024,0.119999997,1.0,1627.0,0.222222224,23.5,11.75,0.222222224,1.0
2019-04-15 13:10:00,S2,31.21666718,0.169967324,0.449998856,0.449999988,0.09714286,1.0,1633.0,0.222222224,23.63333321,11.8166666,0.222222224,1.0
2019-04-15 13:20:00,S2,31.29166603,0.1304373,0.350000381,0.349999994,0.07,1.0,1637.5,0.222222224,23.71666718,11.85833359,0.222222224,1.0
2019-04-15 13:30:00,S2,31.34166718,0.073124707,0.199998856,0.150000006,0.029999999,1.0,1640.5,0.222222224,23.75,11.875,0.222222224,1.0
2019-04-15 13:40:00,S2,31.35833359,0.044876374,0.100000381,0.0,-0.004285714,1.0,1641.5,0.222222224,23.75,11.875,0.222222224,1.0
2019-04-15 13:50:00,S2,31.34166718,0.073124707,0.199998856,-0.200000003,-0.038571429,1.0,1640.5,0.222222224,23.68333244,11.84166622,0.222222224,1.0
2019-04-15 14:00:00,S2,31.29166603,0.10960789,0.299999237,-0.300000012,-0.061428573,1.0,1637.5,0.222222224,23.58333397,11.79166698,0.222222224,1.0
2019-04-15 14:10:00,S2,31.21666718,0.154560313,0.449998856,-0.449999988,-0.088571429,1.0,1633.0,0.222222224,23.43333244,11.71666622,0.222222224,1.0
2019-04-15 14:20:00,S2,31.125,0.179698825,0.5,-0.5,-0.104285717,1.0,1627.5,0.222222224,23.21666718,11.60833359,0.222222224,1.0
2019-04-15 14:30:00,S2,31.02499962,0.193110511,0.549999237,-0.550000012,-0.112857141,1.0,1621.5,0.222222224,22.98333359,11.49166679,0.222222224,1.0
2019-04-15 14:40:00,S2,30.90833282,0.202929929,0.600000381,-0.600000024,-0.11857143,1.0,1614.5,0.222222224,22.71666718,11.35833359,0.222222224,1.0
2019-04-15 14:50:00,S2,30.78333282,0.215380803,0.649999619,-0.649999976,-0.125714287,1.0,1607.0,0.222222224,22.43333244,11.21666622,0.222222224,1.0
2019-04-15 15:00:00,S2,30.64999962,0.225462481,0.650001526,-0.649999976,-0.13142857,1.0,1599.0,0.222222224,22.13333321,11.0666666,0.222222224,1.0
2019-04-15 15:10:00,S2,30.51666641,0.244381309,0.700000763,-0.699999988,-0.142857149,1.0,1591.0,0.222222224,21.79999924,10.89999962,0.222222224,1.0
2019-04-15 15:20:00,S2,30.36666679,0.268741935,0.799999237,-0.800000012,-0.157142863,1.0,1582.0,0.222222224,21.46666718,10.73333359,0.222222224,1.0
2019-04-15 15:30:00,S2,30.19166756,0.301961184,0.899999619,-0.899999976,-0.175714284,1.0,1571.5,0.222222224,21.08333397,10.54166698,0.222222224,1.0
2019-04-15 15:40:00,S2,30.0,0.343996137,1.0,-1.0,-0.200000003,1.0,1560.0,0.222222224,20.66666603,10.33333302,0.222222224,1.0
2019-04-15 15:50:00,S2,29.77499962,0.411045402,1.199998856,-1.200000048,-0.238571435,1.0,1546.5,0.222222224,20.18333244,10.09166622,0.222222224,1.0
2019-04-15 16:00:00,S2,29.50833321,0.494483471,1.449998856,-1.450000048,-0.287142843,1.0,1530.5,0.222222224,19.61666679,9.808333397,0.222222224,1.0
2019-04-15 16:10:00,S2,29.20000076,0.569356382,1.650001526,-1.649999976,-0.331428558,1.0,1512.0,0.222222224,19.0,9.5,0.222222224,1.0
2019-04-15 16:20:00,S2,28.85833359,0.628766418,1.800001144,-1.799999952,-0.367142856,1.0,1491.5,0.222222224,18.31666756,9.158333778,0.222222224,1.0
2019-04-15 16:30:00,S2,28.48333359,0.68353653,2.0,-2.0,-0.400000006,1.0,1469.0,0.222222224,17.56666756,8.783333778,0.222222224,1.0
2019-04-15 16:40:00,S2,28.09166718,0.690661907,2.0,-2.0,-0.404285729,1.0,1445.5,0.222222224,16.75,8.375,0.222222224,1.0
2019-04-15 16:50:00,S2,27.69166756,0.685818672,2.0,-2.0,-0.40142858,1.0,1421.5,0.222222224,15.88333321,7.941666603,0.222222224,1.0
2019-04-15 17:00:00,S2,27.29166603,0.680940926,2.0,-2.0,-0.398571432,1.0,1397.5,0.222222224,15.01666641,7.508333206,0.222222224,1.0
2019-04-15 17:10:00,S2,26.89166641,0.676028013,2.0,-2.0,-0.395714283,1.0,1373.5,0.222222224,14.14999962,7.074999809,0.222222224,1.0
2019-04-15 17:20:00,S2,26.49166679,0.671079159,1.950000763,-1.950000048,-0.392857134,1.0,1349.5,0.222222224,13.28333378,6.641666889,0.222222224,1.0
2019-04-15 17:30:00,S2,26.10833359,0.671079159,1.950000763,-1.950000048,-0.392857134,1.0,1326.5,0.222222224,12.44999981,6.224999905,0.222222224,1.0
2019-04-15 17:40:00,S2,25.72500038,0.651760459,1.900001526,-1.899999976,-0.38142857,1.0,1303.5,0.222222224,11.64999962,5.824999809,0.222222224,1.0
2019-04-15 17:50:00,S2,25.35833359,0.618072748,1.799999237,-1.799999952,-0.361428559,1.0,1281.5,0.222222224,10.91666698,5.458333492,0.222222224,1.0
2019-04-15 18:00:00,S2,25.00833321,0.579091728,1.699998856,-1.700000048,-0.338571429,1.0,1260.5,0.222222224,10.1833334,5.091666698,0.222222224,1.0
2019-04-15 18:10:00,S2,24.67499924,0.544479847,1.600000381,-1.600000024,-0.318571419,1.0,1240.5,0.222222224,9.483333588,4.741666794,0.222222224,1.0
2019-04-15 18:20:00,S2,24.35833359,0.524735391,1.549999237,-1.549999952,-0.307142854,1.0,1221.5,0.222222224,8.816666603,4.408333302,0.222222224,1.0
2019-04-15 18:30:00,S2,24.05833244,0.500347078,1.449998856,-1.450000048,-0.29285714,1.0,1203.5,0.222222224,8.183333397,4.091666698,0.222222224,1.0
2019-04-15 18:40:00,S2,23.77499962,0.481101155,1.399999619,-1.399999976,-0.281428576,1.0,1186.5,0.222222224,7.583333492,3.791666746,0.222222224,1.0
2019-04-15 18:50:00,S2,23.5,0.459165901,1.350000381,-1.350000024,-0.268571436,1.0,1170.0,0.222222224,7.0,3.5,0.222222224,1.0
2019-04-15 19:00:00,S2,23.23333359,0.439380884,1.299999237,-1.299999952,-0.257142872,1.0,1154.0,0.222222224,6.466666698,3.233333349,0.222222224,1.0
2019-04-15 19:10:00,S2,22.97500038,0.426956296,1.25,-1.25,-0.25,1.0,1138.5,0.222222224,5.949999809,2.974999905,0.222222224,1.0
2019-04-15 19:20:00,S2,22.72500038,0.426956296,1.25,-1.25,-0.25,1.0,1123.5,0.222222224,5.449999809,2.724999905,0.222222224,1.0
2019-04-15 19:30:00,S2,22.48333359,0.414996654,1.200000763,-1.200000048,-0.242857143,1.0,1109.0,0.222222224,4.966666698,2.483333349,0.222222224,1.0
2019-04-15 19:40:00,S2,22.25,0.395811409,1.149999619,-1.149999976,-0.231428578,1.0,1095.0,0.222222224,4.5,2.25,0.222222224,1.0
2019-04-15 19:50:00,S2,22.02499962,0.373887241,1.100000381,-1.100000024,-0.218571424,1.0,1081.5,0.222222224,4.050000191,2.025000095,0.222222224,1.0
2019-04-15 20:00:00,S2,21.80833244,0.35404411,1.050001144,-1.049999952,-0.20714286,1.0,1068.5,0.222222224,3.616666555,1.808333278,0.222222224,1.0
2019-04-15 20:10:00,S2,21.60000038,0.341565013,1.0,-1.0,-0.200000003,1.0,1056.0,0.222222224,3.200000048,1.600000024,0.222222224,1.0
2019-04-15 20:20:00,S2,21.39999962,0.341565013,1.0,-1.0,-0.200000003,1.0,1044.0,0.222222224,2.833333254,1.416666627,0.222222224,1.0
2019-04-15 20:30:00,S2,21.20000076,0.341565013,1.0,-1.0,-0.200000003,1.0,1032.0,0.222222224,2.466666698,1.233333349,0.222222224,1.0
2019-04-15 20:40:00,S2,21.00833321,0.32966733,0.950000763,-0.949999988,-0.192857146,1.0,1020.5,0.222222224,2.116666555,1.058333278,0.222222224,1.0
2019-04-15 20:50:00,S2,20.82500076,0.310577422,0.899999619,-0.899999976,-0.181428567,1.0,1009.5,0.222222224,1.783333302,0.891666651,0.222222224,1.0
2019-04-15 21:00:00,S2,20.64166641,0.300578147,0.899999619,-0.899999976,-0.175714284,1.0,998.5,0.222222224,1.483333349,0.741666675,0.222222224,1.0
2019-04-15 21:10:00,S2,20.45833397,0.300578147,0.899999619,-0.899999976,-0.175714284,1.0,987.5,0.222222224,1.183333278,0.591666639,0.222222224,1.0
2019-04-15 21:20:00,S2,20.28333282,0.298142403,0.850000381,-0.850000024,-0.17428571,1.0,977.0,0.222222224,0.866666675,0.433333337,0.222222224,1.0
2019-04-15 21:30:00,S2,20.11666679,0.298142403,0.849998474,-0.850000024,-0.17428571,1.0,967.0,0.222222224,0.633333325,0.316666663,0.222222224,1.0
2019-04-15 21:40:00,S2,19.95000076,0.288675129,0.850000381,-0.850000024,-0.168571427,1.0,957.0,0.222222224,0.5,0.25,0.222222224,1.0
2019-04-15 21:50:00,S2,19.78333282,0.268741935,0.800001144,-0.800000012,-0.157142863,1.0,947.0,0.222222224,0.433333337,0.216666669,0.222222224,1.0
2019-04-15 22:00:00,S2,19.625,0.25617376,0.75,-0.75,-0.150000006,1.0,937.5,0.222222224,0.449999988,0.224999994,0.222222224,1.0
2019-04-15 22:10:00,S2,19.47500038,0.25617376,0.75,-0.75,-0.150000006,1.0,928.5,0.222222224,0.583333313,0.291666657,0.222222224,1.0
2019-04-15 22:20:00,S2,19.32500076,0.25617376,0.75,-0.75,-0.150000006,1.0,919.5,0.222222224,0.783333361,0.391666681,0.222222224,1.0
2019-04-15 22:30:00,S2,19.17499924,0.25617376,0.75,-0.75,-0.150000006,1.0,910.5,0.222222224,1.016666651,0.508333325,0.222222224,1.0
2019-04-15 22:40:00,S2,19.03333282,0.244381309,0.699998856,-0.699999988,-0.142857149,1.0,902.0,0.222222224,1.233333349,0.616666675,0.222222224,1.0
2019-04-15 22:50:00,S2,18.89999962,0.225462481,0.649999619,-0.649999976,-0.13142857,1.0,894.0,0.222222224,1.466666698,0.733333349,0.222222224,1.0
2019-04-15 23:00:00,S2,18.75833321,0.228065535,0.700000763,-0.699999988,-0.132857144,1.0,885.5,0.222222224,1.683333278,0.841666639,0.222222224,1.0
